sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
02192018-E10	02192018	E10	b6	1	1.878645715	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-E11	02192018	E11	b6	1	1.137354482	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-E12	02192018	E12	b6	1	2.180166232	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F01	02192018	F01	b6	1	2.696336474	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F02	02192018	F02	b6	1	2.080247874	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F03	02192018	F03	b6	1	1.275406885	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F04	02192018	F04	b6	1	2.557048046	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F05	02192018	F05	b6	2	1.155656347	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F06	02192018	F06	b6	1	0.248853468	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F07	02192018	F07	b6	1	2.370701215	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F08	02192018	F08	b6	1	0.722613544	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F09	02192018	F09	b6	1	1.206549615	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F10	02192018	F10	b6	2	2.320854452	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F11	02192018	F11	b6	1	1.841253914	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-F12	02192018	F12	b6	1	0.6113353	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G01	02192018	G01	b6	0	0.282367989	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G02	02192018	G02	b6	1	1.967825084	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G03	02192018	G03	b6	1	2.145542604	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G04	02192018	G04	b6	1	0.32958017	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G05	02192018	G05	b6	1	2.648015826	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G06	02192018	G06	b6	1	2.70440556	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G07	02192018	G07	b6	1	2.741230634	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G08	02192018	G08	b6	1	2.133180263	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G09	02192018	G09	b6	1	0.776973345	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G10	02192018	G10	b6	1	2.160654193	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G11	02192018	G11	b6	1	1.623167368	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-G12	02192018	G12	b6	1	2.051287	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H01	02192018	H01	b6	1	1.621062183	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H02	02192018	H02	b6	1	1.113578376	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H03	02192018	H03	b6	1	0.74158076	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H04	02192018	H04	b6	1	3.153213324	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H05	02192018	H05	b6	1	2.961191656	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H06	02192018	H06	b6	1	1.788221751	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H07	02192018	H07	b6	2	1.892115684	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H08	02192018	H08	b6	1	0.838474046	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H09	02192018	H09	b6	1	1.955255428	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H10	02192018	H10	b6	1	3.244642623	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H11	02192018	H11	b6	1	1.116434247	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
02192018-H12	02192018	H12	b6	1	0.867183009	TRUE	NA18517	NA18913	NA19193	NA19210	0	0	50x dilution	4
