sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
12112017-D02	12112017	D02	b5	1	1.30671581	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D03	12112017	D03	b5	1	1.942577514	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D04	12112017	D04	b5	1	0.816284284	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D05	12112017	D05	b5	1	2.426315065	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D06	12112017	D06	b5	1	0.86999347	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D07	12112017	D07	b5	1	1.719504259	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D08	12112017	D08	b5	1	2.369380736	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D09	12112017	D09	b5	1	0.627760393	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D10	12112017	D10	b5	1	2.679337225	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D11	12112017	D11	b5	1	1.513358336	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-D12	12112017	D12	b5	1	0.605959341	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E01	12112017	E01	b5	1	2.379814173	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E02	12112017	E02	b5	1	1.959831992	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E03	12112017	E03	b5	1	0.844211547	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E04	12112017	E04	b5	1	1.891852408	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E05	12112017	E05	b5	1	1.634253601	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E06	12112017	E06	b5	1	0.432176522	FALSE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E07	12112017	E07	b5	1	0.78155583	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E08	12112017	E08	b5	1	0.897900333	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E09	12112017	E09	b5	1	1.698656644	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E10	12112017	E10	b5	1	0.516402678	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E11	12112017	E11	b5	1	0.24438396	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-E12	12112017	E12	b5	1	2.42693978	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F01	12112017	F01	b5	1	0.740976132	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F02	12112017	F02	b5	1	1.964295725	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F03	12112017	F03	b5	1	0.476685331	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F04	12112017	F04	b5	1	2.567317458	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F05	12112017	F05	b5	1	2.290737518	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F06	12112017	F06	b5	1	2.574373143	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F07	12112017	F07	b5	1	1.682821972	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F08	12112017	F08	b5	1	2.793006875	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F09	12112017	F09	b5	1	1.891038231	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F10	12112017	F10	b5	1	0.51121383	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F11	12112017	F11	b5	1	1.07561789	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-F12	12112017	F12	b5	1	0.488691408	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G01	12112017	G01	b5	1	1.600463615	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G02	12112017	G02	b5	1	3.203970975	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G03	12112017	G03	b5	1	0.669041582	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G04	12112017	G04	b5	1	0.021553324	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G05	12112017	G05	b5	1	0.587853217	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G06	12112017	G06	b5	1	0.817461461	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G07	12112017	G07	b5	1	2.003413463	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G08	12112017	G08	b5	1	0.698338956	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G09	12112017	G09	b5	1	1.110167494	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G10	12112017	G10	b5	1	0.393809829	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G11	12112017	G11	b5	1	1.36396005	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-G12	12112017	G12	b5	1	2.526409528	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H01	12112017	H01	b5	1	2.184179876	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H02	12112017	H02	b5	1	1.982550903	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H03	12112017	H03	b5	1	3.148638566	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H04	12112017	H04	b5	1	2.537866469	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H05	12112017	H05	b5	1	2.052977461	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H06	12112017	H06	b5	1	0.919464822	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H07	12112017	H07	b5	1	3.638725749	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H08	12112017	H08	b5	1	3.036915254	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H09	12112017	H09	b5	1	2.660876697	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H10	12112017	H10	b5	1	0.814083034	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H11	12112017	H11	b5	1	2.159985017	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
12112017-H12	12112017	H12	b5	1	0.43883681	TRUE	NA18511	NA19108	NA19143	NA19204	0	0	50x dilution	4
