sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11282017-E06	11282017	E06	b5	1	1.782922878	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-E07	11282017	E07	b5	1	0.392225039	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-E08	11282017	E08	b5	1	0.642230593	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-E09	11282017	E09	b5	1	1.24137142	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-E10	11282017	E10	b5	1	2.653154099	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-E11	11282017	E11	b5	1	1.543084884	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-E12	11282017	E12	b5	1	2.16927994	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F01	11282017	F01	b5	1	0.255618721	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F02	11282017	F02	b5	1	2.520632667	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F03	11282017	F03	b5	1	0.698979757	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F04	11282017	F04	b5	1	0.21926699	FALSE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F05	11282017	F05	b5	1	2.082083135	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F06	11282017	F06	b5	1	2.01397793	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F07	11282017	F07	b5	1	0.510366087	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F08	11282017	F08	b5	1	1.29633586	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F09	11282017	F09	b5	1	1.26284396	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F10	11282017	F10	b5	1	2.210937707	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F11	11282017	F11	b5	1	0.912917388	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-F12	11282017	F12	b5	1	2.229247865	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G01	11282017	G01	b5	1	2.001968159	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G02	11282017	G02	b5	1	1.148981522	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G03	11282017	G03	b5	1	1.372936073	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G04	11282017	G04	b5	1	0.726463446	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G05	11282017	G05	b5	1	2.562400279	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G06	11282017	G06	b5	2	2.410205466	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G07	11282017	G07	b5	1	2.539703873	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G08	11282017	G08	b5	1	2.018782366	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G09	11282017	G09	b5	1	1.061569366	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G10	11282017	G10	b5	1	2.7669068	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G11	11282017	G11	b5	1	1.673385404	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-G12	11282017	G12	b5	1	0.58916666	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H01	11282017	H01	b5	1	1.057359991	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H02	11282017	H02	b5	1	0.763829381	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H03	11282017	H03	b5	1	2.065116231	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H04	11282017	H04	b5	1	1.148528585	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H05	11282017	H05	b5	0	0.710329501	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H06	11282017	H06	b5	1	0.753802257	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H07	11282017	H07	b5	1	2.84975095	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H08	11282017	H08	b5	1	1.2684757	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H09	11282017	H09	b5	1	1.483268069	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H10	11282017	H10	b5	1	1.026396982	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H11	11282017	H11	b5	1	2.773738916	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
11282017-H12	11282017	H12	b5	1	2.741067387	TRUE	NA18511	NA18912	NA19102	NA19225	0	0	50x dilution	4
