sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
08222017-E12	08222017	E12	b2	1	2.605754931	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F01	08222017	F01	b2	1	0.465340928	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F02	08222017	F02	b2	1	2.199443311	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F03	08222017	F03	b2	1	0.490021103	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F04	08222017	F04	b2	1	0.71874608	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F05	08222017	F05	b2	1	1.550105726	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F06	08222017	F06	b2	1	1.35189145	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F07	08222017	F07	b2	1	0.553735078	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F08	08222017	F08	b2	1	1.927753828	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F09	08222017	F09	b2	1	1.672082789	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F10	08222017	F10	b2	0	0.176873723	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F11	08222017	F11	b2	1	1.53767458	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-F12	08222017	F12	b2	1	1.698600774	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G01	08222017	G01	b2	1	2.13032742	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G02	08222017	G02	b2	1	1.062023495	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G03	08222017	G03	b2	1	2.173464475	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G04	08222017	G04	b2	1	1.927829514	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G05	08222017	G05	b2	1	2.336951552	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G06	08222017	G06	b2	1	0.678922062	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G07	08222017	G07	b2	1	1.064589058	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G08	08222017	G08	b2	1	0.406134547	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G09	08222017	G09	b2	1	0.409647589	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G10	08222017	G10	b2	1	2.116109892	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G11	08222017	G11	b2	1	1.130280905	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-G12	08222017	G12	b2	1	1.762324486	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H01	08222017	H01	b2	1	1.323266763	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H02	08222017	H02	b2	1	2.645706609	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H03	08222017	H03	b2	1	0.42343444	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H04	08222017	H04	b2	1	1.781696475	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H05	08222017	H05	b2	1	1.495414323	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H06	08222017	H06	b2	1	1.966247855	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H07	08222017	H07	b2	1	2.182107681	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H08	08222017	H08	b2	1	2.550130986	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H09	08222017	H09	b2	1	0.742179087	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H10	08222017	H10	b2	1	0.447185388	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H11	08222017	H11	b2	1	1.965320604	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
08222017-H12	08222017	H12	b2	0	0.734249477	TRUE	NA18870	NA19128	NA19190	NA19257	0	0	50x dilution	2
