sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
08242017-G08	08242017	G08	b2	1	0.710023189	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-G09	08242017	G09	b2	1	3.053291629	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-G10	08242017	G10	b2	1	0.298903498	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-G11	08242017	G11	b2	1	2.724146793	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-G12	08242017	G12	b2	1	2.115883048	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H01	08242017	H01	b2	1	0.955380205	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H02	08242017	H02	b2	1	1.478348149	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H03	08242017	H03	b2	1	0.639318368	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H04	08242017	H04	b2	2	2.544935579	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H05	08242017	H05	b2	0	0.346429163	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H06	08242017	H06	b2	0	0	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H07	08242017	H07	b2	1	0.550188759	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H08	08242017	H08	b2	1	0.770402935	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H09	08242017	H09	b2	1	1.603025508	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H10	08242017	H10	b2	0	0.284110952	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H11	08242017	H11	b2	0	0.336915131	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
08242017-H12	08242017	H12	b2	0	0.314681289	TRUE	NA18501	NA18870	NA18862	NA18508	0	0	50x dilution	2
