sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11302017-E09	11302017	E09	b5	1	1.740551189	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-E10	11302017	E10	b5	1	2.244772805	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-E11	11302017	E11	b5	1	1.9669545	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-E12	11302017	E12	b5	1	0.522982572	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F01	11302017	F01	b5	1	0.275847255	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F02	11302017	F02	b5	1	2.168999002	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F03	11302017	F03	b5	1	0.817817942	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F04	11302017	F04	b5	1	2.589505106	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F05	11302017	F05	b5	1	1.931854722	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F06	11302017	F06	b5	1	2.119477894	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F07	11302017	F07	b5	1	0.945802948	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F08	11302017	F08	b5	1	0.749668909	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F09	11302017	F09	b5	1	2.218515712	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F10	11302017	F10	b5	1	2.305315336	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F11	11302017	F11	b5	1	0.661265776	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-F12	11302017	F12	b5	1	0.707063808	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G01	11302017	G01	b5	1	2.168782322	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G02	11302017	G02	b5	2	1.04006258	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G03	11302017	G03	b5	1	2.021027071	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G04	11302017	G04	b5	1	1.823141853	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G05	11302017	G05	b5	1	2.180131387	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G06	11302017	G06	b5	1	2.437356095	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G07	11302017	G07	b5	1	2.336448235	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G08	11302017	G08	b5	1	0.693802057	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G09	11302017	G09	b5	1	2.459690302	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G10	11302017	G10	b5	1	2.33703633	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G11	11302017	G11	b5	1	0.37152386	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-G12	11302017	G12	b5	1	2.753417478	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H01	11302017	H01	b5	1	0.556467975	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H02	11302017	H02	b5	1	0.871325506	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H03	11302017	H03	b5	1	0.850678598	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H04	11302017	H04	b5	1	2.742868626	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H05	11302017	H05	b5	1	2.736569694	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H06	11302017	H06	b5	1	0.816131725	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H07	11302017	H07	b5	1	0.354690684	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H08	11302017	H08	b5	1	0.81639471	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H09	11302017	H09	b5	1	2.341172801	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H10	11302017	H10	b5	1	0.326654714	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H11	11302017	H11	b5	1	2.271175533	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
11302017-H12	11302017	H12	b5	1	0.56379072	TRUE	NA18501	NA18859	NA19102	NA19204	0	0	50x dilution	4
