sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
11202017-C10	11202017	C10	b4	1	1.372005563	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-C11	11202017	C11	b4	1	1.267146017	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-C12	11202017	C12	b4	1	1.339177289	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D01	11202017	D01	b4	2	2.032378841	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D02	11202017	D02	b4	1	0.602015783	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D03	11202017	D03	b4	1	1.286096113	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D04	11202017	D04	b4	1	1.406473183	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D05	11202017	D05	b4	1	1.823587126	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D06	11202017	D06	b4	1	0.78333797	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D07	11202017	D07	b4	1	2.120159414	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D08	11202017	D08	b4	1	1.478423197	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D09	11202017	D09	b4	1	2.193555416	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D10	11202017	D10	b4	1	1.688152047	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D11	11202017	D11	b4	1	1.210193839	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-D12	11202017	D12	b4	1	1.034583353	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E01	11202017	E01	b4	1	2.302383554	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E02	11202017	E02	b4	1	1.476470271	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E03	11202017	E03	b4	1	1.51892263	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E04	11202017	E04	b4	1	1.441664438	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E05	11202017	E05	b4	1	1.883445452	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E06	11202017	E06	b4	1	1.0980455	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E07	11202017	E07	b4	1	0.791411784	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E08	11202017	E08	b4	1	1.314154578	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E09	11202017	E09	b4	1	1.47082787	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E10	11202017	E10	b4	1	1.484475674	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E11	11202017	E11	b4	1	1.526943539	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-E12	11202017	E12	b4	1	0.853024973	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F01	11202017	F01	b4	1	1.784914676	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F02	11202017	F02	b4	1	1.712506482	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F03	11202017	F03	b4	1	0.187531835	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F04	11202017	F04	b4	1	1.600441488	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F05	11202017	F05	b4	1	1.101120318	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F06	11202017	F06	b4	1	0.958939096	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F07	11202017	F07	b4	1	0.841976338	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F08	11202017	F08	b4	1	1.006603687	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F09	11202017	F09	b4	1	1.934908628	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F10	11202017	F10	b4	1	1.342646899	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F11	11202017	F11	b4	1	1.096457987	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-F12	11202017	F12	b4	1	1.851310068	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G01	11202017	G01	b4	1	0.513179877	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G02	11202017	G02	b4	2	1.319154247	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G03	11202017	G03	b4	1	2.25833237	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G04	11202017	G04	b4	1	3.073177656	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G05	11202017	G05	b4	1	0.359746719	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G06	11202017	G06	b4	1	0.825936787	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G07	11202017	G07	b4	1	0.366292782	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G08	11202017	G08	b4	1	1.520790275	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G09	11202017	G09	b4	2	1.589502527	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G10	11202017	G10	b4	1	0.941091457	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G11	11202017	G11	b4	1	0.520063626	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-G12	11202017	G12	b4	1	1.471292015	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H01	11202017	H01	b4	1	0.438373435	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H02	11202017	H02	b4	1	1.456241203	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H03	11202017	H03	b4	2	0.734661102	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H04	11202017	H04	b4	1	1.318469193	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H05	11202017	H05	b4	1	1.259463329	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H06	11202017	H06	b4	1	1.404976777	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H07	11202017	H07	b4	1	0.532953556	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H08	11202017	H08	b4	1	1.715148851	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H09	11202017	H09	b4	1	0.373515075	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H10	11202017	H10	b4	1	1.157791562	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H11	11202017	H11	b4	1	0.181148973	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
11202017-H12	11202017	H12	b4	1	1.379305833	TRUE	NA18907	NA18855	NA19152	NA19152	0	0	50x dilution	1
