sample	experiment	well	batch	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	fly	worm	ERCC	index
08102017-B12	08102017	B12	b2	1	2.51548721	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C01	08102017	C01	b2	1	4.501006586	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C02	08102017	C02	b2	1	2.63515357	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C03	08102017	C03	b2	1	1.699119132	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C04	08102017	C04	b2	1	1.313971659	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C05	08102017	C05	b2	1	4.565820416	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C06	08102017	C06	b2	1	2.12484751	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C07	08102017	C07	b2	1	2.367299487	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C08	08102017	C08	b2	1	0.639538231	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C09	08102017	C09	b2	1	1.863191894	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C10	08102017	C10	b2	1	3.561301298	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C11	08102017	C11	b2	1	3.617646826	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-C12	08102017	C12	b2	1	2.635263929	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D01	08102017	D01	b2	2	1.671327599	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D02	08102017	D02	b2	1	3.614092746	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D03	08102017	D03	b2	1	3.724207047	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D04	08102017	D04	b2	1	2.691966105	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D05	08102017	D05	b2	1	3.299357861	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D06	08102017	D06	b2	1	2.196333799	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D07	08102017	D07	b2	1	0.082012135	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D08	08102017	D08	b2	1	1.906691301	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D09	08102017	D09	b2	1	0.821731524	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D10	08102017	D10	b2	1	3.885429599	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D11	08102017	D11	b2	1	3.192925326	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-D12	08102017	D12	b2	1	2.503139449	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E01	08102017	E01	b2	1	1.058057968	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E02	08102017	E02	b2	1	1.647837781	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E03	08102017	E03	b2	1	1.526621452	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E04	08102017	E04	b2	1	2.431208668	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E05	08102017	E05	b2	1	1.071345789	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E06	08102017	E06	b2	1	0.16543892	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E07	08102017	E07	b2	1	1.006829729	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E08	08102017	E08	b2	1	1.323953864	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E09	08102017	E09	b2	1	2.542910205	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E10	08102017	E10	b2	1	1.872609131	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E11	08102017	E11	b2	1	2.161036321	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-E12	08102017	E12	b2	1	0.266545863	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F01	08102017	F01	b2	1	1.585858514	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F02	08102017	F02	b2	1	1.147686843	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F03	08102017	F03	b2	1	0.336269992	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F04	08102017	F04	b2	1	1.49633382	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F05	08102017	F05	b2	1	0.981100477	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F06	08102017	F06	b2	1	0.980590465	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F07	08102017	F07	b2	1	0.169377787	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F08	08102017	F08	b2	1	0.698931107	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F09	08102017	F09	b2	1	1.152576145	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F10	08102017	F10	b2	1	1.5033591	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F11	08102017	F11	b2	1	1.167633288	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-F12	08102017	F12	b2	1	1.369853669	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G01	08102017	G01	b2	1	1.784581116	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G02	08102017	G02	b2	1	0.748778951	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G03	08102017	G03	b2	1	2.025243378	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G04	08102017	G04	b2	1	2.085676992	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G05	08102017	G05	b2	1	1.500248651	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G06	08102017	G06	b2	1	1.866446688	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G07	08102017	G07	b2	1	0.291532875	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G08	08102017	G08	b2	1	1.435718217	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G09	08102017	G09	b2	1	1.660921435	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G10	08102017	G10	b2	1	2.213881966	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G11	08102017	G11	b2	1	0.873000942	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-G12	08102017	G12	b2	1	0.313067821	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H01	08102017	H01	b2	1	0.453568645	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H02	08102017	H02	b2	1	2.597535867	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H03	08102017	H03	b2	1	1.662316363	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H04	08102017	H04	b2	1	0.309418299	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H05	08102017	H05	b2	1	1.12843593	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H06	08102017	H06	b2	1	1.630232026	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H07	08102017	H07	b2	1	0.913977356	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H08	08102017	H08	b2	1	1.724360017	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H09	08102017	H09	b2	1	1.165726745	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H10	08102017	H10	b2	1	2.448493182	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H11	08102017	H11	b2	1	2.242681464	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
08102017-H12	08102017	H12	b2	1	0.390132848	TRUE	NA18501	NA18507	NA18499	NA19257	0	0	50x dilution	2
