name	type	checksum	instrument	read_length	library
10042017-D08-NA19153.fastq.gz	fastq	93322a23be7857077e9df27213eeeb21	HiSeq 2500	50	single
10042017-D09-NA18858.fastq.gz	fastq	3bb0c629ce24d84fd6b2bcc1d54aa32a	HiSeq 2500	50	single
10042017-D10-NA18858.fastq.gz	fastq	4d1d83545e30232e4981fbae78fd2bab	HiSeq 2500	50	single
10042017-D11-NA19153.fastq.gz	fastq	16aa77bba4466040ac3865aa771349eb	HiSeq 2500	50	single
10042017-D12-NA18858.fastq.gz	fastq	35218318aa75a32d59dbf7ec94346a43	HiSeq 2500	50	single
10042017-E01-NA18489.fastq.gz	fastq	d4b3ead5788e612459d597eb4b0b958f	HiSeq 2500	50	single
10042017-E02-NA19153.fastq.gz	fastq	1f0bca2fdd7c61e18c0a3fa8e6e99fa1	HiSeq 2500	50	single
10042017-E03-NA19153.fastq.gz	fastq	db2690e3fb01e05905f83db0771fc690	HiSeq 2500	50	single
10042017-E04-NA18858.fastq.gz	fastq	2176cc388c21cef73b51a5855fce8602	HiSeq 2500	50	single
10042017-E05-NA18858.fastq.gz	fastq	02b50a757d5d241b9135174a5f82465c	HiSeq 2500	50	single
10042017-E06-NA18858.fastq.gz	fastq	e198f5b4c5872cfe2dd10b6b469f822f	HiSeq 2500	50	single
10042017-E07-NA18858.fastq.gz	fastq	1c165cf3290c9cf6708cceae298808e1	HiSeq 2500	50	single
10042017-E08-NA18489.fastq.gz	fastq	3b7fdfc64cb2c86c6399ced8f18d54a2	HiSeq 2500	50	single
10042017-E09-NA19153.fastq.gz	fastq	70354bbe6a3fcd4be9a068642cba1114	HiSeq 2500	50	single
10042017-E10-NA19153.fastq.gz	fastq	21061565e13e22d6d9bb6df78246e9b0	HiSeq 2500	50	single
10042017-E11-NA18858.fastq.gz	fastq	666a66705a414fc0f1161dc2ca9c2388	HiSeq 2500	50	single
10042017-E12-NA18489.fastq.gz	fastq	818be395d64613b44ca495db2321f2d4	HiSeq 2500	50	single
10042017-F01-NA19153.fastq.gz	fastq	09b58ab8fdea3e44b94f245673d46d4c	HiSeq 2500	50	single
10042017-F02-NA18858.fastq.gz	fastq	0e6724d3ded9eea44e3b53689c7d4525	HiSeq 2500	50	single
10042017-F03-NA18858.fastq.gz	fastq	135a649e1ab6a557b707959913a406c9	HiSeq 2500	50	single
10042017-F04-NA18858.fastq.gz	fastq	6a443d691bd29658a0eb75e81acef638	HiSeq 2500	50	single
10042017-F05-NA19153.fastq.gz	fastq	8171eeccd744515dfbbca3583c32c6dd	HiSeq 2500	50	single
10042017-F06-NA18858.fastq.gz	fastq	8497b645df013bb7ac47933653b14181	HiSeq 2500	50	single
10042017-F07-NA18858.fastq.gz	fastq	b7a40e0b28772347a3ec40b75d4f83e3	HiSeq 2500	50	single
10042017-F08-NA18858.fastq.gz	fastq	17d81bc1ba2e8032b35fef58678709e7	HiSeq 2500	50	single
10042017-F09-NA18858.fastq.gz	fastq	2cd2268f6127feeb77f335d180cd791b	HiSeq 2500	50	single
10042017-F10-NA19193.fastq.gz	fastq	e5003309b680a4054f00b8b1c678d3d0	HiSeq 2500	50	single
10042017-F11-NA19153.fastq.gz	fastq	ad35851c93ce94ad8405d29d130bdbea	HiSeq 2500	50	single
10042017-F12-NA19193.fastq.gz	fastq	3e39032e353970bb565894942103d6b0	HiSeq 2500	50	single
10042017-G01-NA18858.fastq.gz	fastq	2440cd6e856cebb7c0e125810c210141	HiSeq 2500	50	single
10042017-G02-NA19193.fastq.gz	fastq	6e0f3b0500bb438e2f07c5046b51be64	HiSeq 2500	50	single
10042017-G03-NA19193.fastq.gz	fastq	b978c3f20d0a4056b0995b54794dbb94	HiSeq 2500	50	single
10042017-G04-NA19153.fastq.gz	fastq	ad61b3e8b789769b974c2a964fbafb49	HiSeq 2500	50	single
10042017-G05-NA18489.fastq.gz	fastq	38b5f5204ae1fd120186603312b744a7	HiSeq 2500	50	single
10042017-G06-NA18858.fastq.gz	fastq	949445d576ab0974860112ba90545afb	HiSeq 2500	50	single
10042017-G07-NA18858.fastq.gz	fastq	0e458e8f38fe9995d60a8e63a68659de	HiSeq 2500	50	single
10042017-G08-NA18858.fastq.gz	fastq	31d55c2559ebd7bc16eb6a3ed881d4ac	HiSeq 2500	50	single
10042017-G09-NA19153.fastq.gz	fastq	626af78f2ce86df7ae61823ac0c63e9c	HiSeq 2500	50	single
10042017-G10-NA18489.fastq.gz	fastq	7eb1562e2c40da1b1e6360b0d227c104	HiSeq 2500	50	single
10042017-G11-NA18858.fastq.gz	fastq	d616f3d39376813e49cd8f998257f740	HiSeq 2500	50	single
10042017-G12-NA18858.fastq.gz	fastq	dc8fc430e4cc866f3a3b9db27e0d5c18	HiSeq 2500	50	single
10042017-H01-NA18858.fastq.gz	fastq	92e4b92cb2d7fbc928d810fca9aa136a	HiSeq 2500	50	single
10042017-H02-NA18489.fastq.gz	fastq	b39676d3e4f25ad40dcde5abd8aaa9af	HiSeq 2500	50	single
10042017-H03-NA18489.fastq.gz	fastq	43e2c0e3873e623f9b5ae1875204e18b	HiSeq 2500	50	single
10042017-H04-NA18489.fastq.gz	fastq	ff71aaa74f6e3ace0bc9281d0814d09f	HiSeq 2500	50	single
10042017-H05-NA19153.fastq.gz	fastq	b416ba99eaa9c682f14822d1ee385a58	HiSeq 2500	50	single
10042017-H06-NA18858.fastq.gz	fastq	5d74ec2bb9f728a07142f2183ba82a5b	HiSeq 2500	50	single
10042017-H07-NA18858.fastq.gz	fastq	7342aaf06d7e0346537a7867f0b47658	HiSeq 2500	50	single
10042017-H08-NA18489.fastq.gz	fastq	976d553f4f5bbcef32c91fdfc3ddfe82	HiSeq 2500	50	single
10042017-H09-NA19153.fastq.gz	fastq	fe025921df05bbd1244d8ae1c3b7d20d	HiSeq 2500	50	single
10042017-H10-NA18858.fastq.gz	fastq	e6e7d9ab5d46d9ef4223fd14c881c775	HiSeq 2500	50	single
10042017-H11-NA18489.fastq.gz	fastq	f947323b860c88cec3c7b7d9368f8e0b	HiSeq 2500	50	single
10042017-H12-NA18858.fastq.gz	fastq	c1b07f07a21274192fab407115f87fe4	HiSeq 2500	50	single
10052017-A01-NA19093.fastq.gz	fastq	da176c19530b8d582ebcb7154a5f625a	HiSeq 2500	50	single
10052017-A02-NA18499.fastq.gz	fastq	61daaf03a91d9f560f76e8c2a5581119	HiSeq 2500	50	single
10052017-A03-NA19093.fastq.gz	fastq	a48320a10ee28b5047d27484acf78055	HiSeq 2500	50	single
10052017-A04-NA19207.fastq.gz	fastq	12628e5c5641f5b1509544c9c1dec826	HiSeq 2500	50	single
10052017-A05-NA19093.fastq.gz	fastq	5af7cc0d5147a517dac6278e30345ebd	HiSeq 2500	50	single
10052017-A06-NA19093.fastq.gz	fastq	5f049459a1d90bd84d10dfcadac08493	HiSeq 2500	50	single
10052017-A07-NA19207.fastq.gz	fastq	b1d164957b69f21c5e0b82c9ee11807f	HiSeq 2500	50	single
10052017-A08-NA19093.fastq.gz	fastq	27601708fbee5f2ec56f2fd31d03ef06	HiSeq 2500	50	single
10052017-A09-NA19093.fastq.gz	fastq	245ea47fe2ab00e67bbffe473d50aee4	HiSeq 2500	50	single
10052017-A10-NA19093.fastq.gz	fastq	825ecc46725f98da2047e4f545f50bda	HiSeq 2500	50	single
10052017-A11-NA19193.fastq.gz	fastq	74eb2a396d11b32c85713d156a6cb68d	HiSeq 2500	50	single
10052017-A12-NA19093.fastq.gz	fastq	47f852f3220dbd2e27d7dca28320b6e3	HiSeq 2500	50	single
10052017-B01-NA19193.fastq.gz	fastq	2f3518c59c2c65a5d54c2ccfae7291fa	HiSeq 2500	50	single
10052017-B02-NA19193.fastq.gz	fastq	ea646cbdc0dae642951bd566b5424308	HiSeq 2500	50	single
10052017-B03-NA19193.fastq.gz	fastq	b100de6c5d1e37c5f1c4dc9a73f24747	HiSeq 2500	50	single
10052017-B04-NA19193.fastq.gz	fastq	9d0a47b9b31ffc88bf5e599698c4fce2	HiSeq 2500	50	single
10052017-B05-NA19093.fastq.gz	fastq	3a8b8b887f7efb65271b95b676d896d6	HiSeq 2500	50	single
10052017-B06-NA19093.fastq.gz	fastq	a74aadd4a3b2e2043b3563752ba9e58c	HiSeq 2500	50	single
10052017-B07-NA19207.fastq.gz	fastq	162b712a077415643402a75fd8cea3de	HiSeq 2500	50	single
10052017-B08-NA19193.fastq.gz	fastq	0a704a39277c06ff285fe2cf018c42e3	HiSeq 2500	50	single
10052017-B09-NA19193.fastq.gz	fastq	25f5d379080b46c5d63a285ff05f42ca	HiSeq 2500	50	single
10052017-B10-NA19193.fastq.gz	fastq	00303c349587ecd338daef6930c79fd5	HiSeq 2500	50	single
10052017-B11-NA18499.fastq.gz	fastq	2b6568db1470819b949268ae990cb217	HiSeq 2500	50	single
10052017-B12-NA18499.fastq.gz	fastq	93c9c54a5c17cebd8a8f8c13bc4891cb	HiSeq 2500	50	single
10052017-C01-NA19207.fastq.gz	fastq	e75011c17c55d049ebc14cc66d29dab3	HiSeq 2500	50	single
10052017-C02-NA18499.fastq.gz	fastq	e2a603f3590a820c89187c7b514adaa3	HiSeq 2500	50	single
10052017-C03-NA19093.fastq.gz	fastq	66d99f54ac43dbc001acf335969e683b	HiSeq 2500	50	single
10052017-C04-NA19093.fastq.gz	fastq	59be4f261dcb986b49383798d370b505	HiSeq 2500	50	single
10052017-C05-NA19207.fastq.gz	fastq	de4e3c0800f59c0ca05ac1a4e6e0edca	HiSeq 2500	50	single
10052017-C06-NA19207.fastq.gz	fastq	7e27ecb583e7333404a1250c2bc8f145	HiSeq 2500	50	single
10052017-C07-NA19193.fastq.gz	fastq	eecd670765c6ad87d96c2cfb77b1edd7	HiSeq 2500	50	single
10052017-C08-NA18499.fastq.gz	fastq	01607dc5e298b313fa49396e740c5b63	HiSeq 2500	50	single
10052017-C09-NA18499.fastq.gz	fastq	49d28409f4ab8e2aeac8613a34e04bae	HiSeq 2500	50	single
10052017-C10-NA19093.fastq.gz	fastq	5412846b7db7c10e5eac21f26dbcf19f	HiSeq 2500	50	single
10052017-C11-NA19193.fastq.gz	fastq	402266159b243d1d6a39df1a4235054f	HiSeq 2500	50	single
10052017-C12-NA19207.fastq.gz	fastq	cea9d197eec0258870b56130a1f778b3	HiSeq 2500	50	single
10052017-D01-NA19207.fastq.gz	fastq	78b9e3bf5926f7a09bbdf6d54bfc9f4e	HiSeq 2500	50	single
10052017-D02-NA19207.fastq.gz	fastq	f93cc2f958f832d4cf913f22d3310987	HiSeq 2500	50	single
10052017-D03-NA19093.fastq.gz	fastq	09bcf73b68d6aee7094b781d87fbb420	HiSeq 2500	50	single
10052017-D04-NA19207.fastq.gz	fastq	72bed969690d85226d1a2829fcbb1629	HiSeq 2500	50	single
10052017-D05-NA19207.fastq.gz	fastq	37fdbc6ad2f43172080acdfe3635bf48	HiSeq 2500	50	single
10052017-D06-NA19193.fastq.gz	fastq	efdc0b6a65163af3e1cb6a335eca3242	HiSeq 2500	50	single
10052017-D07-NA19093.fastq.gz	fastq	d787cbc3006b630dc46020cec050817a	HiSeq 2500	50	single
10052017-D08-NA19207.fastq.gz	fastq	dd23ef6788a1eb4b4f24db5d754d0777	HiSeq 2500	50	single
10052017-D09-NA19193.fastq.gz	fastq	9a5b4f997b0f6f7ea00663f08c62e9a3	HiSeq 2500	50	single
10052017-D10-NA19093.fastq.gz	fastq	2a7b0c528790c58526c21dd8b337eb33	HiSeq 2500	50	single
10052017-D11-NA18499.fastq.gz	fastq	c7351538a57f9b14810247e3f0198446	HiSeq 2500	50	single
10052017-D12-NA19093.fastq.gz	fastq	c572789aa5e8bc92e7df643ec723db81	HiSeq 2500	50	single
10052017-E01-NA19093.fastq.gz	fastq	1e2256acfea695c241aa5aabf09afc89	HiSeq 2500	50	single
10052017-E02-NA18499.fastq.gz	fastq	a512a0a8751045589e1818b323182a0b	HiSeq 2500	50	single
10052017-E03-NA19207.fastq.gz	fastq	e25e64636119b7f04d63463564c93aa7	HiSeq 2500	50	single
10052017-E04-NA19207.fastq.gz	fastq	5c7f55d862393eed451f0a94ad7b2dfa	HiSeq 2500	50	single
10052017-E05-NA19093.fastq.gz	fastq	e6d82cedcd05149b777408118912d844	HiSeq 2500	50	single
10052017-E06-NA19207.fastq.gz	fastq	5c9f927ea1a72df403e2c358d3bf538d	HiSeq 2500	50	single
10052017-E07-NA19193.fastq.gz	fastq	f9379913926dbe99aa9741a95b6a8d8d	HiSeq 2500	50	single
10052017-E08-NA19207.fastq.gz	fastq	f83e0f8a34ca648deb2d27e79da96d21	HiSeq 2500	50	single
10052017-E09-NA19093.fastq.gz	fastq	849df851baf15c121d7fc3e21ae70e4f	HiSeq 2500	50	single
10052017-E10-NA19093.fastq.gz	fastq	698c59d452363766d58c4bf9389e361a	HiSeq 2500	50	single
10052017-E11-NA19207.fastq.gz	fastq	498082e251cc3816c14100a3ffc1feda	HiSeq 2500	50	single
10052017-E12-NA19193.fastq.gz	fastq	2d23e68473acd0ad931360265375bfba	HiSeq 2500	50	single
10052017-F01-NA19207.fastq.gz	fastq	e1cd90189c50d835d02ffeedc14527c7	HiSeq 2500	50	single
10052017-F02-NA19207.fastq.gz	fastq	6a7fcbf48e482173b2a8b597b64bbd97	HiSeq 2500	50	single
10052017-F03-NA19193.fastq.gz	fastq	c055fbce0f3e46f7bb916efcd160f3a8	HiSeq 2500	50	single
10052017-F04-NA19093.fastq.gz	fastq	a76d72768b025252f3a55b31a53a44eb	HiSeq 2500	50	single
10052017-F05-NA19093.fastq.gz	fastq	b68d16f6ae57c78ef2ae52b8365047ee	HiSeq 2500	50	single
10052017-F06-NA19093.fastq.gz	fastq	06de3493e2a318130e5cb5b2b2bbecca	HiSeq 2500	50	single
10052017-F07-NA19193.fastq.gz	fastq	d952d529693725df3e5a6e1002b5254a	HiSeq 2500	50	single
10052017-F08-NA19193.fastq.gz	fastq	eb158691f50bcef33ad2240df381109a	HiSeq 2500	50	single
10052017-F09-NA19207.fastq.gz	fastq	c02b1a560063eb533e51f953bfbbcb49	HiSeq 2500	50	single
10052017-F10-NA19093.fastq.gz	fastq	58bd40dd1c9e75db23de91755ba6746b	HiSeq 2500	50	single
10052017-F11-NA19193.fastq.gz	fastq	07bed05aff2555935632ff9b6ac63a41	HiSeq 2500	50	single
10052017-F12-NA19093.fastq.gz	fastq	98c3c7c28e23d34633d37956a3d631fc	HiSeq 2500	50	single
10052017-G01-NA19093.fastq.gz	fastq	a2fc7371238eecef808a62fbc4dddffe	HiSeq 2500	50	single
10052017-G02-NA19207.fastq.gz	fastq	2e1e0a9d5367f300a7929da406fe2252	HiSeq 2500	50	single
10052017-G03-NA19207.fastq.gz	fastq	4e14d4fb5ec8fe96f3d3b3d1f413c713	HiSeq 2500	50	single
10052017-G04-NA19207.fastq.gz	fastq	90d6e45a2dd585adf6af0bab5101fa56	HiSeq 2500	50	single
10052017-G05-NA19207.fastq.gz	fastq	3bfc63771a7bd160be3fff26f5464dfe	HiSeq 2500	50	single
10052017-G06-NA19093.fastq.gz	fastq	0b28b8962e4ac0930a7098509c09a2b5	HiSeq 2500	50	single
10052017-G07-NA19093.fastq.gz	fastq	3d285789a00e6aaaa8c6ce2a9622f543	HiSeq 2500	50	single
10052017-G08-NA19207.fastq.gz	fastq	cd2f62326cb61f742222bf727e6249a4	HiSeq 2500	50	single
10052017-G09-NA19093.fastq.gz	fastq	02f2d78f814110c1c514bbaf3b972191	HiSeq 2500	50	single
10052017-G10-NA19093.fastq.gz	fastq	7c4db0a0b6d92c5a0752bb30c2f6bf36	HiSeq 2500	50	single
10052017-G11-NA19093.fastq.gz	fastq	967aa88d5b5fd87c7a71340d11ab8c75	HiSeq 2500	50	single
10052017-G12-NA19093.fastq.gz	fastq	0d55386ab1c6f9725738fd8e88591041	HiSeq 2500	50	single
10052017-H01-NA19093.fastq.gz	fastq	34cd22e574db5c66c7e9dc075142bedc	HiSeq 2500	50	single
10052017-H02-NA19093.fastq.gz	fastq	0bce260140364649f4a70613b354204c	HiSeq 2500	50	single
10052017-H03-NA19093.fastq.gz	fastq	413d30993fabb06b6a25f7ed7ff11161	HiSeq 2500	50	single
10052017-H04-NA19093.fastq.gz	fastq	fe61400fdef78843c0d840b0342962bf	HiSeq 2500	50	single
10052017-H05-NA19093.fastq.gz	fastq	5f45c492272b665fe99e7eacd840f275	HiSeq 2500	50	single
10052017-H06-NA19207.fastq.gz	fastq	b05f5833a5431f0e3b3d3f7e730497ce	HiSeq 2500	50	single
10052017-H07-NA19093.fastq.gz	fastq	8252fa686e7ac59f36e538837db83d74	HiSeq 2500	50	single
10052017-H08-NA19093.fastq.gz	fastq	bf52c52e60395b86ad754c7fb6a7eac4	HiSeq 2500	50	single
10052017-H09-NA19093.fastq.gz	fastq	5ae952dae46533390cbe7155e963a6ee	HiSeq 2500	50	single
10052017-H10-NA19093.fastq.gz	fastq	f8c9fc6185867a95833a35d9feb5d63f	HiSeq 2500	50	single
10052017-H11-NA19093.fastq.gz	fastq	a6ec7a293d8c7c88d41b7dd3e6fbd4da	HiSeq 2500	50	single
10052017-H12-NA19207.fastq.gz	fastq	3aac83940f69cff1b324abd020fe33e3	HiSeq 2500	50	single
10062017-A01-NA18489.fastq.gz	fastq	6532fd78102a74a272a4c51b5ec23201	HiSeq 2500	50	single
10062017-A02-NA18489.fastq.gz	fastq	fd613497b195040277769314f1d4e90b	HiSeq 2500	50	single
10062017-A03-NA19116.fastq.gz	fastq	7f4d7fef056d033a20c875fb5ed7936a	HiSeq 2500	50	single
10062017-A04-NA18489.fastq.gz	fastq	963cfbc602e02d080040b9ee852f3785	HiSeq 2500	50	single
10062017-A05-NA19116.fastq.gz	fastq	2d2e6977b782d63d92f5848775ba9559	HiSeq 2500	50	single
10062017-A06-NA19116.fastq.gz	fastq	3a535c524958dd8faae024c315648462	HiSeq 2500	50	single
10062017-A07-NA18489.fastq.gz	fastq	4bb40a601cb65a569b6a0a14aecdfe9a	HiSeq 2500	50	single
10062017-A08-NA18489.fastq.gz	fastq	4c7d148630a2d2de13013969b15c2d84	HiSeq 2500	50	single
10062017-A09-NA18489.fastq.gz	fastq	0aa86c67e4148bbad9265d2420a94a2a	HiSeq 2500	50	single
10062017-A10-NA19116.fastq.gz	fastq	2cae351f839cf03ef4ccc4e549803879	HiSeq 2500	50	single
10062017-A11-NA19093.fastq.gz	fastq	d5d0ef4086d4f83d22d283d0952d30f3	HiSeq 2500	50	single
10062017-A12-NA19093.fastq.gz	fastq	99bd18f83a1811b6ad420a8c4c2f7656	HiSeq 2500	50	single
10062017-B01-NA18489.fastq.gz	fastq	a0730f30048077511347c8007d42355d	HiSeq 2500	50	single
10062017-B02-NA18489.fastq.gz	fastq	6512302e3081f200902a0a66c98edce4	HiSeq 2500	50	single
10062017-B03-NA19116.fastq.gz	fastq	8e732271c310368534b1053b21330185	HiSeq 2500	50	single
10062017-B04-NA18489.fastq.gz	fastq	f508f2fb1557cfdb2bf25c3b50b0f08a	HiSeq 2500	50	single
10062017-B05-NA19116.fastq.gz	fastq	6cee0e9171154314a2b5e48414c19ee7	HiSeq 2500	50	single
10062017-B06-NA19114.fastq.gz	fastq	ec75d29ed08fee3936107e94daa0f78c	HiSeq 2500	50	single
10062017-B07-NA19114.fastq.gz	fastq	276edee89b1d44e3c39850ba8f093ab4	HiSeq 2500	50	single
10062017-B08-NA19114.fastq.gz	fastq	3ac09078c968d7e6ec49c8ddd28d5e23	HiSeq 2500	50	single
10062017-B09-NA19114.fastq.gz	fastq	b2d22f9360d8e04b4ca682614c3e8330	HiSeq 2500	50	single
10062017-B10-NA19116.fastq.gz	fastq	dc7d8c464451c280ebe8d4ec6b3fa35a	HiSeq 2500	50	single
10062017-B11-NA18489.fastq.gz	fastq	434656381073806c06f7c812d9fa1d92	HiSeq 2500	50	single
10062017-B12-NA19114.fastq.gz	fastq	c8141ab69652070ae9c4ed55b16fe87a	HiSeq 2500	50	single
10062017-C01-NA19093.fastq.gz	fastq	8b6138b1f17c3b865046862a6f29d06f	HiSeq 2500	50	single
10062017-C02-NA19116.fastq.gz	fastq	8bf76b295a339f84f6b70f8b8ec93fde	HiSeq 2500	50	single
10062017-C03-NA19114.fastq.gz	fastq	73d43841028be8db5af26c6658d80a73	HiSeq 2500	50	single
10062017-C04-NA19114.fastq.gz	fastq	5f76ab4bd3008800ae5477c5ab9e4857	HiSeq 2500	50	single
10062017-C05-NA19116.fastq.gz	fastq	bd4968d99f94e5e9e43355d1667a9882	HiSeq 2500	50	single
10062017-C06-NA19116.fastq.gz	fastq	caae638d866a49826bba3c687bbffb0d	HiSeq 2500	50	single
10062017-C07-NA19114.fastq.gz	fastq	55288a949d103e9cd23a4933197719fc	HiSeq 2500	50	single
10062017-C08-NA19116.fastq.gz	fastq	61e7b39b58422168879f0cde871f306e	HiSeq 2500	50	single
10062017-C09-NA19114.fastq.gz	fastq	a8e7c5176dba6524fcba8987b82ba24f	HiSeq 2500	50	single
10062017-C10-NA19114.fastq.gz	fastq	e9cada981248e55ed1d7670c0870a9e2	HiSeq 2500	50	single
10062017-C11-NA18489.fastq.gz	fastq	d5fa5c9141d30b7fc9121483d751a5f5	HiSeq 2500	50	single
10062017-C12-NA19116.fastq.gz	fastq	36cd1936fc24cbe097455e3b6438877f	HiSeq 2500	50	single
10062017-D01-NA18489.fastq.gz	fastq	0495df0ba229869cd2c0c6a8ec320651	HiSeq 2500	50	single
10062017-D02-NA19116.fastq.gz	fastq	41403d9d9717c70ee8b09077aa9d1b67	HiSeq 2500	50	single
10062017-D03-NA19114.fastq.gz	fastq	7ea6d95a04a42e8498643b7e69b9a0dc	HiSeq 2500	50	single
10062017-D04-NA19093.fastq.gz	fastq	2561dac09d598b5383c5d20c2c278d94	HiSeq 2500	50	single
10062017-D05-NA19114.fastq.gz	fastq	5e32db0d5d2b1e6dae2c51ddf87e2a41	HiSeq 2500	50	single
10062017-D06-NA19116.fastq.gz	fastq	6fac3e78e1f76684aff3020ebb6fe0e9	HiSeq 2500	50	single
10062017-D07-NA18489.fastq.gz	fastq	941b7ce64b5c66470cefa012d30f6309	HiSeq 2500	50	single
10062017-D08-NA18489.fastq.gz	fastq	7cd722526f7537378ca704fbe51d26fe	HiSeq 2500	50	single
10062017-D09-NA19114.fastq.gz	fastq	1590582d8ba4d1c99a342bc37a579ce9	HiSeq 2500	50	single
10062017-D10-NA19116.fastq.gz	fastq	b2c3e248461cdc1d4cb4cb33e8becdbb	HiSeq 2500	50	single
10062017-D11-NA19114.fastq.gz	fastq	b0c0a894a46ab2bdabaa053e9ca5fe2f	HiSeq 2500	50	single
10062017-D12-NA19114.fastq.gz	fastq	3582d5240f25043ae86634c29e72c717	HiSeq 2500	50	single
10062017-E01-NA18489.fastq.gz	fastq	cc223d53f078505e1daed5baff5b7d33	HiSeq 2500	50	single
10062017-E02-NA19114.fastq.gz	fastq	f4173166a7ce3f7e77706843a465ada4	HiSeq 2500	50	single
10062017-E03-NA18489.fastq.gz	fastq	8bfb86f660e5e6f17fee41cc8591edd1	HiSeq 2500	50	single
10062017-E04-NA19116.fastq.gz	fastq	7392b54fdd04bd8a034191b52e9d1425	HiSeq 2500	50	single
10062017-E05-NA19114.fastq.gz	fastq	c8230f6118c1051603e8d1faad8e718a	HiSeq 2500	50	single
10062017-E06-NA19116.fastq.gz	fastq	600a1ad40c7d6f16bd4e26066b949ff4	HiSeq 2500	50	single
10062017-E07-NA19114.fastq.gz	fastq	4ddc75aab876340ff747fe7ee9e7e3cf	HiSeq 2500	50	single
10062017-E08-NA19114.fastq.gz	fastq	82c20fa181b093d663e7f65697cee05c	HiSeq 2500	50	single
10062017-E09-NA18489.fastq.gz	fastq	2e361a5a3ee7791d3f1f1620b904372b	HiSeq 2500	50	single
10062017-E10-NA18489.fastq.gz	fastq	5d59326fe26e0a2b43ee40cae2075c5c	HiSeq 2500	50	single
10062017-E11-NA19116.fastq.gz	fastq	fa4012488fd4afe6dbada7ff2091341b	HiSeq 2500	50	single
10062017-E12-NA19114.fastq.gz	fastq	28dc701ac8a046b648cfecb8d5ecbaa7	HiSeq 2500	50	single
10062017-F01-NA18489.fastq.gz	fastq	45eb834df6036d0ff1c58b7e70671278	HiSeq 2500	50	single
10062017-F02-NA19116.fastq.gz	fastq	ca7ca6fd81337f53ae226d4639326bbd	HiSeq 2500	50	single
10062017-F03-NA19093.fastq.gz	fastq	6db03a0d5786bfa63f2ce8931bf3df74	HiSeq 2500	50	single
10062017-F04-NA19093.fastq.gz	fastq	69f4b03d1cc34ec63a975c042b7b5c2a	HiSeq 2500	50	single
10062017-F05-NA19114.fastq.gz	fastq	74ab4ee31b36a6247f7cb1ed16157a94	HiSeq 2500	50	single
10062017-F06-NA19114.fastq.gz	fastq	685470f533d8ce5a3b1e9d41cb5628a1	HiSeq 2500	50	single
10062017-F07-NA18489.fastq.gz	fastq	556aea00043e55da2b61766bca3f5741	HiSeq 2500	50	single
10062017-F08-NA18489.fastq.gz	fastq	6952aa8107dbac6a0db49cbc21d89926	HiSeq 2500	50	single
10062017-F09-NA19114.fastq.gz	fastq	ff2da9062456ea55830551506369c0aa	HiSeq 2500	50	single
10062017-F10-NA19116.fastq.gz	fastq	6a5f4b35fe59b3d7fd82ab05b3f75761	HiSeq 2500	50	single
10062017-F11-NA18489.fastq.gz	fastq	32c94f375a9c1d4454411756cf4948d4	HiSeq 2500	50	single
10062017-F12-NA19116.fastq.gz	fastq	5c2a05f1468e20b78ba16a548d6b4df3	HiSeq 2500	50	single
10062017-G01-NA19114.fastq.gz	fastq	e3c3f63804e090470b3485e8e892e158	HiSeq 2500	50	single
10062017-G02-NA19093.fastq.gz	fastq	6e3a1968bc441e5fe5cc0a67071e1919	HiSeq 2500	50	single
10062017-G03-NA19093.fastq.gz	fastq	8732742d82a4b768fade31921a94dec8	HiSeq 2500	50	single
10062017-G04-NA19116.fastq.gz	fastq	408dcda47b86f2ef2b909d1bcfadd6ca	HiSeq 2500	50	single
10062017-G05-NA18489.fastq.gz	fastq	1283fb00eb6df8a7e6041757d168646d	HiSeq 2500	50	single
10062017-G06-NA18489.fastq.gz	fastq	3dfdb991096eb4b64c50c04673753722	HiSeq 2500	50	single
10062017-G07-NA19114.fastq.gz	fastq	c71560322ec905462e6a4dad43a3dd1a	HiSeq 2500	50	single
10062017-G08-NA19116.fastq.gz	fastq	8d79cff9e6f754be40acc43d9a991366	HiSeq 2500	50	single
10062017-G09-NA19114.fastq.gz	fastq	4c71fb57e1ca40bef941a71a852a029e	HiSeq 2500	50	single
10062017-G10-NA19116.fastq.gz	fastq	6d2184cdb52eb7e8ee85cb2316b79ef1	HiSeq 2500	50	single
10062017-G11-NA19114.fastq.gz	fastq	e636f108825b1792ba2957d82fbc8cdc	HiSeq 2500	50	single
10062017-G12-NA19116.fastq.gz	fastq	1f7212687a37a496370c939ea1d8ba19	HiSeq 2500	50	single
10062017-H01-NA18489.fastq.gz	fastq	e41815ebdff05012da2dec8219777394	HiSeq 2500	50	single
10062017-H02-NA19114.fastq.gz	fastq	1e54502bc394238b6a5ee5835f2411c5	HiSeq 2500	50	single
10062017-H03-NA19093.fastq.gz	fastq	9f7efa2276fa97800bd3d3e1ac31f489	HiSeq 2500	50	single
10062017-H04-NA19114.fastq.gz	fastq	0576c6880303b59148e918c4ced134ef	HiSeq 2500	50	single
10062017-H05-NA19114.fastq.gz	fastq	56ecbf44660d5868c86aa57fb5d6d095	HiSeq 2500	50	single
10062017-H06-NA18489.fastq.gz	fastq	c61da3f858bcb081ba11895152f3a752	HiSeq 2500	50	single
10062017-H07-NA19114.fastq.gz	fastq	bf36d76ce0faf97635665fcd510fe2b8	HiSeq 2500	50	single
