experiment 	well	cell_number	concentration	tra1.60	individual.1	individual.2	individual.3	individual.4	ERCC	index
02222018	C05	1	0.635755075	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	C06	1	2.623733747	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	C07	1	3.118122769	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	C08	1	2.292868872	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	C09	1	2.915729562	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	C10	2	0.672690763	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	C11	1	2.982633941	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	C12	1	2.658079059	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D01	0	0.276468344	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D02	1	2.560678657	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D03	1	2.467652945	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D04	1	1.593099958	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D05	0	0.182509388	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D06	1	2.074605471	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D07	1	1.932852613	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D08	1	0.290187074	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D09	1	2.322100224	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D10	1	0.616479505	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D11	1	0.831358977	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	D12	1	0.041044719	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E01	1	2.589479259	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E02	1	2.22948768	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E03	1	0.388369849	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E04	1	1.846641235	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E05	1	0.354290671	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E06	1	0.339198245	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E07	1	2.164200634	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E08	1	2.421332812	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E09	0	0.230635026	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E10	1	2.501679727	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E11	1	0.360704003	0	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	E12	0	0.264479378	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F01	1	1.588911688	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F02	1	1.891061887	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F03	1	0.676623385	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F04	1	1.44228144	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F05	1	1.693433718	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F06	1	1.924167799	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F07	1	0.517751781	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F08	1	0.488840025	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F09	1	0.548739692	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F10	0	0.095470625	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F11	1	2.033468069	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	F12	1	2.547338403	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G01	1	3.105432369	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G02	1	2.573635216	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G03	1	1.782697478	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G04	1	2.203628089	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G05	1	0.061488595	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G06	1	3.033606465	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G07	1	1.563762137	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G08	1	1.74806115	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G09	1	2.2858869	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G10	1	2.33960757	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G11	1	2.121181783	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	G12	2	1.337703604	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H01	1	1.989479728	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H02	1	1.55452555	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H03	1	2.47583749	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H04	1	1.99356375	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H05	1	2.027083479	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H06	1	1.75711491	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H07	1	2.844573243	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H08	1	2.476137873	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H09	1	0.750381832	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H10	1	2.076133072	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H11	1	2.337972976	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02222018	H12	1	2.919248461	1	NA19130	NA19143	NA19159	NA19193	1:50000	4
02232018	A01	1	3.760626027	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A02	1	3.548344293	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A03	0	0.19919751	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A04	1	3.984375625	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A05	2	2.325722024	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A06	1	3.607179459	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A07	1	0.485273856	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A08	1	2.625622375	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A09	1	2.519047353	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A10	1	1.889826533	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A11	1	1.21019512	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	A12	1	1.087505737	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B01	1	4.018517611	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B02	1	4.174624163	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B03	0	0.230404453	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B04	1	2.555669991	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B05	1	7.020528868	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B06	1	3.008561155	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B07	1	5.80520704	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B08	1	5.678442902	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B09	1	0.771869927	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B10	1	6.160730918	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B11	1	8.466860231	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	B12	1	1.304975772	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C01	0	0.357459837	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C02	1	3.537803078	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C03	1	2.715910835	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C04	2	2.270974436	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C05	1	5.465819681	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C06	1	3.059195048	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C07	1	3.766364312	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C08	1	4.916549828	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C09	1	2.894590414	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C10	1	0.938078389	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C11	1	3.003773891	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	C12	1	4.929544347	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D01	1	2.639465778	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D02	1	2.179963434	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D03	1	2.202094869	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D04	1	2.1236135	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D05	1	2.969711761	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D06	1	1.720783073	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D07	1	1.027381447	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D08	1	1.255279571	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D09	1	3.735697183	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D10	1	0.759579366	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D11	1	6.026178128	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	D12	1	7.523632637	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E01	1	3.162014986	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E02	1	6.213558851	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E03	1	0.686191333	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E04	2	2.674028039	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E05	1	4.789701515	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E06	1	3.536011582	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E07	1	0.31779185	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E08	1	4.85977445	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E09	1	3.941866753	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E10	1	3.800213915	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E11	1	4.12878518	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	E12	1	4.830419416	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F01	1	0.97552728	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F02	1	2.58299499	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F03	1	2.536473824	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F04	1	0.621524671	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F05	1	2.435885253	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F06	1	5.577289734	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F07	1	1.11633989	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F08	1	0.749623146	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F09	1	2.384769494	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F10	1	5.113355027	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F11	1	4.682840242	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	F12	1	4.615750516	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G01	1	0.630375	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G02	1	3.752780291	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G03	1	0.50589744	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G04	1	4.290821298	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G05	1	3.672363263	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G06	1	0.975580233	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G07	1	3.814727989	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G08	1	0.857751433	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G09	1	1.385618737	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G10	1	1.26066667	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G11	1	2.968697502	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	G12	1	3.572358472	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H01	1	6.045666459	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H02	1	1.188184255	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H03	1	2.381450984	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H04	1	5.114772712	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H05	1	4.156435313	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H06	1	3.073381771	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H07	1	1.064122768	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H08	1	5.066164289	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H09	1	2.90956318	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H10	0	0.328092159	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H11	1	3.23492804	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02232018	H12	1	1.222721734	1	NA18505	NA19130	NA19204	NA19210	1:50000	4
02262018	A01	1	0.821181189	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A02	1	0.835383776	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A03	1	0.811538263	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A04	1	0.565728778	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A05	1	1.0881921	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A06	1	0.231157422	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A07	1	0.938305983	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A08	1	0.558658931	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A09	1	0.756933262	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A10	1	0.925267294	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A11	1	1.005108417	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	A12	1	0.430712558	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B01	0	0.230446712	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B02	1	0.754127956	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B03	1	0.546447601	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B04	1	1.125467349	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B05	1	1.059340946	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B06	1	0.978221337	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B07	1	1.011049617	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B08	1	0.90150258	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B09	1	0.375319173	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B10	1	0.450964629	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B11	1	0.651402876	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	B12	1	0.414602059	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C01	1	1.011179373	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C02	1	1.250937736	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C03	1	0.916530971	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C04	1	1.052150631	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C05	1	0.959242258	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C06	1	0.942566896	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C07	1	1.021210443	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C08	1	1.012631081	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C09	1	1.033129257	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C10	1	0.238014396	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C11	1	1.1503635	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	C12	1	1.241091864	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D01	1	0.331276617	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D02	1	0.333477416	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D03	1	0.907136747	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D04	1	0.349927962	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D05	1	0.385781885	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D06	0	0.276620581	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D07	1	0.904540222	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D08	1	0.98330684	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D09	1	1.079953596	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D10	1	1.078526238	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D11	1	0.942228009	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	D12	1	1.090565264	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E01	1	0.435059854	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E02	1	1.214448446	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E03	1	1.020320435	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E04	1	0.949094857	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E05	1	0.957734895	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E06	1	0.578436145	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E07	2	0.58382962	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E08	1	0.636382371	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E09	1	0.360758915	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E10	1	0.755873873	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E11	1	0.877887326	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	E12	0	0.183640383	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F01	1	0.273602997	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F02	1	0.589523205	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F03	1	0.966262051	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F04	1	1.298840509	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F05	1	1.13982935	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F06	1	1.097481685	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F07	1	0.942509638	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F08	1	0.451168548	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F09	1	0.412228326	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F10	1	0.675754474	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F11	1	1.257195212	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	F12	1	1.067324966	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G01	1	0.741923597	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G02	1	0.784745378	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G03	1	0.883165336	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G04	1	0.325759564	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G05	1	1.076030069	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G06	1	1.011765826	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G07	1	0.493169799	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G08	1	0.468062754	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G09	1	1.090250187	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G10	1	0.756963283	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G11	1	1.011803142	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	G12	1	0.917203902	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H01	2	0.659288643	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H02	1	0.888499606	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H03	1	0.628074899	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H04	1	0.446839211	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H05	1	0.904452092	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H06	1	1.10670468	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H07	1	0.366000961	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H08	1	0.872329303	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H09	1	1.043711849	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H10	1	0.486641723	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H11	1	1.22578022	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02262018	H12	1	1.316586817	1	NA18517	NA18913	NA19098	NA19203	1:50000	4
02272018	A01	1	2.453727172	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A02	1	0.718194837	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A03	1	1.892957368	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A04	1	2.037513017	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A05	1	0.642770539	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A06	1	0.690093674	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A07	1	1.448115205	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A08	1	1.493332429	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A09	1	8.065617085	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A10	1	1.050865528	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A11	1	1.709006322	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	A12	1	1.878984641	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B01	1	1.344128482	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B02	1	2.255115234	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B03	0	0.436624316	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B04	1	2.301866243	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B05	1	0.965158767	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B06	1	2.527429779	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B07	1	2.057282396	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B08	1	2.031626704	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B09	1	2.432278356	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B10	1	1.160472474	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B11	1	0.847962284	0	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	B12	1	1.867210853	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C01	1	0.689686165	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C02	1	3.044886086	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C03	1	2.326918867	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C04	1	2.251473302	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C05	1	2.05562572	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C06	1	1.758519621	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C07	1	1.929737238	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C08	1	2.204173069	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C09	1	2.000747085	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C10	1	0.611327219	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C11	1	1.566633971	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	C12	1	2.771899999	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D01	1	0.751684681	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D02	1	2.054215801	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D03	1	2.222602919	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D04	0	0.426186378	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D05	1	1.881052965	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D06	1	1.472706466	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D07	1	0.972456164	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D08	1	1.752894193	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D09	1	0.437095223	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D10	1	1.919376181	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D11	1	2.301918527	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	D12	1	0.620601276	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E01	1	0.943079129	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E02	1	2.038586095	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E03	1	2.067017581	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E04	1	2.939745143	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E05	1	2.89436007	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E06	1	1.810569553	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E07	1	1.58219272	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E08	1	1.708073623	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
02272018	E09	1	1.773035813	1	NA18505	NA18859	NA19193	NA19204	1:50000	2
